tickerA,tickerB,sector,entryDate,exitDate,entryPriceA,entryPriceB,exitPriceA,exitPriceB,beta,halfLife,kappa,sigma,ouR2,entryZ,exitZ,holdDays,exitReason,zPnlPct,dollarPnlPct,dollarPnlAfterCost,zWin,dollarWin,gap
XOM,CVX,ENERGY,2025-11-07,2025-11-24,115.4342,151.8226,115.2021,148.2993,0.309874,17.83,0.038885,0.154356,0,2.0248,0.3747,11,REVERT,1.802,-0.518,-13.18,1,0,2.32
XOM,CVX,ENERGY,2025-12-09,2025-12-17,117.467,147.0515,116.6326,148.0715,0.309874,17.83,0.038885,0.154356,0,2.0138,0.4512,6,REVERT,1.692,0.925,1.25,1,1,0.767
XOM,CVX,ENERGY,2026-01-05,2026-01-06,124.53,162.2627,120.2485,155.0235,0.309874,17.83,0.038885,0.154356,0,2.0484,0.4795,1,REVERT,1.684,2.056,12.56,1,1,-0.371
XOM,CVX,ENERGY,2026-01-14,2026-02-20,129.3379,165.6199,147.28,183.93,0.309874,17.83,0.038885,0.154356,0,2.6278,0.3114,25,REVERT,2.463,-10.446,-112.46,1,0,12.91
XOM,CVX,ENERGY,2026-03-16,2026-04-02,157.23,196.84,160.69,198.97,0.309874,17.83,0.038885,0.154356,0,2.2498,0.3511,13,REVERT,1.935,-1.865,-26.65,1,0,3.801
XOM,HAL,ENERGY,2025-03-19,2025-04-03,111.5763,24.4108,108.6953,21.7925,0.033249,13.99,0.049542,0.184096,0,2.2478,-0.3386,11,REVERT,1.526,2.225,14.25,1,1,-0.699
XOM,HAL,ENERGY,2025-04-04,2025-04-22,100.874,19.4468,104.7025,20.1476,0.033249,13.99,0.049542,0.184096,0,-2.331,-0.131,11,REVERT,1.795,3.675,28.75,1,1,-1.88
XOM,HAL,ENERGY,2025-06-13,2025-06-24,109.394,22.7606,105.7058,20.3952,0.033249,13.99,0.049542,0.184096,0,2.3532,0.3465,6,REVERT,1.61,3.026,22.26,1,1,-1.416
XOM,HAL,ENERGY,2025-08-29,2025-09-05,112.5488,22.3091,107.5659,21.8545,0.033249,13.99,0.049542,0.184096,0,2.0195,-0.0398,4,REVERT,1.579,4.36,35.6,1,1,-2.781
XOM,HAL,ENERGY,2025-09-26,2025-09-29,115.4342,24.8311,112.4799,24.7223,0.033249,13.99,0.049542,0.184096,0,2.0441,0.4009,1,REVERT,1.304,2.545,17.45,1,1,-1.241
XOM,HAL,ENERGY,2025-11-10,2025-11-24,116.419,27.4022,115.2021,25.3849,0.033249,13.99,0.049542,0.184096,0,2.2466,0.1239,10,REVERT,1.683,0.8,0,1,1,0.882
XOM,HAL,ENERGY,2026-01-02,2026-01-07,121.8379,29.4573,117.7054,30.2335,0.033249,13.99,0.049542,0.184096,0,2.2269,-0.3647,3,REVERT,1.463,3.479,26.79,1,1,-2.017
XOM,HAL,ENERGY,2026-01-13,2026-02-26,125.7021,32.4528,148.54,35.5378,0.033249,13.99,0.049542,0.184096,0,2.0193,0.3444,30,REVERT,1.308,-17.852,-186.52,1,0,19.16
XOM,HAL,ENERGY,2026-03-13,2026-04-01,156.12,33.69,160.78,38,0.033249,13.99,0.049542,0.184096,0,2.5011,0.3096,13,REVERT,1.636,-2.56,-33.6,1,0,4.196
XOM,SLB,ENERGY,2025-03-19,2025-04-03,111.5763,39.8615,108.6953,38.047,0.043237,14.1,0.049171,0.18349,0,2.2447,-0.3884,11,REVERT,1.502,2.385,15.85,1,1,-0.883
XOM,SLB,ENERGY,2025-04-04,2025-04-17,100.874,33.7484,103.3683,34.0686,0.043237,14.1,0.049171,0.18349,0,-2.3447,-0.4733,9,REVERT,1.546,2.432,16.32,1,1,-0.886
XOM,SLB,ENERGY,2025-06-13,2025-06-24,109.394,35.5201,105.7058,32.7802,0.043237,14.1,0.049171,0.18349,0,2.3943,0.3618,6,REVERT,1.65,3.038,22.38,1,1,-1.388
XOM,SLB,ENERGY,2025-08-29,2025-09-05,112.5488,36.0485,107.5659,35.3309,0.043237,14.1,0.049171,0.18349,0,2.0132,-0.0818,4,REVERT,1.558,4.341,35.41,1,1,-2.783
XOM,SLB,ENERGY,2025-09-26,2025-09-30,115.4342,35.035,111.0323,33.9007,0.043237,14.1,0.049171,0.18349,0,2.0882,-0.1119,2,REVERT,1.585,3.673,28.73,1,1,-2.088
XOM,SLB,ENERGY,2025-11-10,2025-11-24,116.419,36.406,115.2021,35.2224,0.043237,14.1,0.049171,0.18349,0,2.1835,0.0794,10,REVERT,1.685,0.905,1.05,1,1,0.781
XOM,SLB,ENERGY,2026-01-02,2026-01-07,121.8379,39.9643,117.7054,42.1216,0.043237,14.1,0.049171,0.18349,0,2.2022,-0.4437,3,REVERT,1.396,3.625,28.25,1,1,-2.229
XOM,SLB,ENERGY,2026-01-14,2026-02-26,129.3379,46.6946,148.54,51.49,0.043237,14.1,0.049171,0.18349,0,2.5049,0.3532,29,REVERT,1.689,-14.402,-152.02,1,0,16.091
XOM,SLB,ENERGY,2026-03-13,2026-04-01,156.12,44.72,160.78,50.03,0.043237,14.1,0.049171,0.18349,0,2.5281,0.307,13,REVERT,1.675,-2.471,-32.71,1,0,4.147
XOM,BKR,ENERGY,2025-03-19,2025-04-03,111.5763,43.7145,108.6953,40.0487,0.061183,15.35,0.045146,0.182383,0,2.2006,-0.3475,11,REVERT,1.58,2.069,12.69,1,1,-0.489
XOM,BKR,ENERGY,2025-04-04,2025-04-17,100.874,34.707,103.3683,38.1375,0.061183,15.35,0.045146,0.182383,0,-2.272,-0.4874,9,REVERT,1.552,1.868,10.68,1,1,-0.316
XOM,BKR,ENERGY,2025-06-13,2025-06-24,109.394,38.5059,105.7058,37.4505,0.061183,15.35,0.045146,0.182383,0,2.3843,0.3365,6,REVERT,1.751,3.204,24.04,1,1,-1.453
XOM,BKR,ENERGY,2025-08-29,2025-09-05,112.5488,45.0155,107.5659,45.194,0.061183,15.35,0.045146,0.182383,0,2.0159,-0.0859,4,REVERT,1.643,4.452,36.52,1,1,-2.808
XOM,BKR,ENERGY,2025-09-26,2025-09-29,115.4342,50.0921,112.4799,50.1219,0.061183,15.35,0.045146,0.182383,0,2.0035,0.3334,1,REVERT,1.416,2.563,17.63,1,1,-1.147
XOM,BKR,ENERGY,2025-10-27,2025-10-31,114.1737,46.2053,112.6178,48,0.061183,15.35,0.045146,0.182383,0,2.0062,0.357,4,REVERT,1.4,1.6,8,1,1,-0.2
XOM,BKR,ENERGY,2025-11-10,2025-11-24,116.419,48.6166,115.2021,49.1745,0.061183,15.35,0.045146,0.182383,0,2.1294,-0.058,10,REVERT,1.752,1.115,3.15,1,1,0.637
XOM,BKR,ENERGY,2026-01-02,2026-01-07,121.8379,46.9628,117.7054,48.6564,0.061183,15.35,0.045146,0.182383,0,2.1789,-0.4207,3,REVERT,1.472,3.612,28.12,1,1,-2.141
XOM,BKR,ENERGY,2026-01-13,2026-02-20,125.7021,48.786,147.28,62.21,0.061183,15.35,0.045146,0.182383,0,2.0479,0.4632,26,REVERT,1.318,-15.482,-162.82,1,0,16.801
XOM,BKR,ENERGY,2026-03-13,2026-04-01,156.12,54.26,160.78,60.34,0.061183,15.35,0.045146,0.182383,0,2.6984,0.3254,13,REVERT,1.888,-2.299,-30.99,1,0,4.187
XOM,COP,ENERGY,2025-03-19,2025-04-03,111.5763,97.9742,108.6953,92.0956,0.216821,15.66,0.044275,0.159407,0,2.3402,-0.2187,11,REVERT,1.924,1.281,4.81,1,1,0.643
XOM,COP,ENERGY,2025-04-04,2025-04-17,100.874,83.4323,103.3683,86.0332,0.216821,15.66,0.044275,0.159407,0,-2.2111,-0.4095,9,REVERT,1.663,1.797,9.97,1,1,-0.133
XOM,COP,ENERGY,2025-06-13,2025-06-24,109.394,94.5468,105.7058,87.1652,0.216821,15.66,0.044275,0.159407,0,2.3618,0.4339,6,REVERT,1.754,1.679,8.79,1,1,0.076
XOM,COP,ENERGY,2025-08-29,2025-09-05,112.5488,97.3029,107.5659,91.3843,0.216821,15.66,0.044275,0.159407,0,2.0013,0.2122,4,REVERT,1.618,3.108,23.08,1,1,-1.49
XOM,COP,ENERGY,2025-09-17,2025-09-22,113.5336,92.2397,110.3134,90.4602,0.216821,15.66,0.044275,0.159407,0,2,0.2199,3,REVERT,1.601,2.418,16.18,1,1,-0.817
XOM,COP,ENERGY,2025-10-22,2025-11-03,112.9624,85.9376,112.0269,87.0781,0.216821,15.66,0.044275,0.159407,0,2.2364,0.1408,8,REVERT,1.88,1.116,3.16,1,1,0.764
XOM,COP,ENERGY,2025-11-07,2025-11-24,115.4342,85.3674,115.2021,86.8839,0.216821,15.66,0.044275,0.159407,0,2.0259,0.0711,11,REVERT,1.743,0.586,-2.14,1,0,1.157
XOM,COP,ENERGY,2025-12-16,2025-12-19,113.9207,90.0691,115.9174,91.23,0.216821,15.66,0.044275,0.159407,0,-2.0222,-0.2992,3,REVERT,1.547,1.473,6.73,1,1,0.073
XOM,COP,ENERGY,2025-12-23,2026-01-07,118.6293,92.0139,117.7054,93.2146,0.216821,15.66,0.044275,0.159407,0,2.2359,-0.2711,9,REVERT,1.747,1.062,2.62,1,1,0.685
XOM,COP,ENERGY,2026-01-13,2026-02-20,125.7021,95.7151,147.28,110.53,0.216821,15.66,0.044275,0.159407,0,2.1781,0.3516,26,REVERT,1.603,-13.81,-146.1,1,0,15.413
XOM,COP,ENERGY,2026-03-13,2026-04-01,156.12,121.89,160.78,128.38,0.216821,15.66,0.044275,0.159407,0,2.0976,0.2061,13,REVERT,1.592,-1.83,-26.3,1,0,3.422
XOM,EOG,ENERGY,2025-03-19,2025-04-17,111.5763,120.4743,103.3683,107.5258,0.612563,22.4,0.030951,0.131698,0,2.0387,0.1588,21,REVERT,3.522,0.773,-0.27,1,0,2.75
XOM,EOG,ENERGY,2025-05-21,2025-06-10,101.1396,108.3821,104.6131,114.7072,0.612563,22.4,0.030951,0.131698,0,-2.2313,-0.3166,13,REVERT,3.656,-0.141,-9.41,1,0,3.797
XOM,EOG,ENERGY,2025-06-16,2025-06-25,109.7452,119.8645,105.7351,116.595,0.612563,22.4,0.030951,0.131698,0,2.0619,-0.3049,6,REVERT,3.317,1.983,11.83,1,1,1.334
XOM,EOG,ENERGY,2025-07-09,2025-07-23,111.0331,118.6092,107.2572,116.6375,0.612563,22.4,0.030951,0.131698,0,2.0197,-0.2913,10,REVERT,3.23,2.382,15.82,1,1,0.847
XOM,EOG,ENERGY,2025-09-16,2025-10-16,112.9329,118.5605,108.9544,105.2269,0.612563,22.4,0.030951,0.131698,0,2.0021,0.4597,22,REVERT,2.855,-3.366,-41.66,1,0,6.221
XOM,EOG,ENERGY,2025-10-22,2025-11-24,112.9624,105.2071,115.2021,105.5835,0.612563,22.4,0.030951,0.131698,0,2.6172,0.2561,23,REVERT,4.199,-1.764,-25.64,1,0,5.963
XOM,EOG,ENERGY,2025-12-05,2026-02-13,115.7684,111.1108,148.45,120.73,0.612563,22.4,0.030951,0.131698,0,-2.113,0.1944,47,REVERT,3.428,22.927,221.27,1,1,-19.499
XOM,EOG,ENERGY,2026-03-31,2026-04-01,169.66,144.57,160.78,140.42,0.612563,22.4,0.030951,0.131698,0,2.2084,0.1034,1,REVERT,3.363,3.476,26.76,1,1,-0.112
XOM,PSX,ENERGY,2025-03-19,2025-04-03,111.5763,124.4309,108.6953,103.3837,0.103468,14.35,0.048296,0.175125,0,2.277,0.0307,11,REVERT,1.891,0.832,0.32,1,1,1.059
XOM,PSX,ENERGY,2025-04-07,2025-04-17,99.5206,93.1688,103.3683,95.5899,0.103468,14.35,0.048296,0.175125,0,-2.0955,-0.3901,8,REVERT,1.465,3.597,27.97,1,1,-2.132
XOM,PSX,ENERGY,2025-06-11,2025-06-24,106.6523,117.7902,105.7058,116.3392,0.103468,14.35,0.048296,0.175125,0,2.0007,0.3185,8,REVERT,1.43,0.76,-0.4,1,0,0.67
XOM,PSX,ENERGY,2025-08-29,2025-09-05,112.5488,131.3737,107.5659,129.3772,0.103468,14.35,0.048296,0.175125,0,2.0387,-0.1945,4,REVERT,1.552,4.27,34.7,1,1,-2.718
XOM,PSX,ENERGY,2025-11-10,2025-11-24,116.419,136.3599,115.2021,132.1139,0.103468,14.35,0.048296,0.175125,0,2.1582,0.1648,10,REVERT,1.665,0.723,-0.77,1,0,0.942
XOM,PSX,ENERGY,2025-12-23,2026-01-07,118.6293,128.0671,117.7054,136.7557,0.103468,14.35,0.048296,0.175125,0,2.0835,-0.3934,9,REVERT,1.404,1.481,6.81,1,1,-0.077
XOM,PSX,ENERGY,2026-01-13,2026-02-26,125.7021,136.5772,148.54,152.46,0.103468,14.35,0.048296,0.175125,0,2.0432,0.4159,30,REVERT,1.336,-16.965,-177.65,1,0,18.3
XOM,PSX,ENERGY,2026-03-13,2026-04-01,156.12,172.74,160.78,175.64,0.103468,14.35,0.048296,0.175125,0,2.1556,0.3488,13,REVERT,1.42,-2.811,-36.11,1,0,4.231
XOM,TTE.PA,ENERGY,2025-03-17,2025-04-03,109.9811,53.5847,108.6953,53.4111,0.314409,15.3,0.045297,0.173312,0,2.2611,-0.3622,13,REVERT,1.997,1.067,2.67,1,1,0.93
XOM,TTE.PA,ENERGY,2025-04-04,2025-04-09,100.874,50.08,102.2855,45.5363,0.314409,15.3,0.045297,0.173312,0,-2.3629,-0.4489,3,REVERT,2.052,4.252,34.52,1,1,-2.2
XOM,TTE.PA,ENERGY,2025-04-10,2025-04-17,96.6105,46.7253,103.3683,48.74,0.314409,15.3,0.045297,0.173312,0,-2.121,-0.3353,5,REVERT,1.927,5.639,48.39,1,1,-3.713
XOM,TTE.PA,ENERGY,2025-06-13,2025-06-24,109.394,51.7125,105.7058,50.3256,0.314409,15.3,0.045297,0.173312,0,2.327,0.373,6,REVERT,2.052,2.528,17.28,1,1,-0.476
XOM,TTE.PA,ENERGY,2025-08-28,2025-09-05,111.6232,50.9007,107.5659,49.6737,0.314409,15.3,0.045297,0.173312,0,2.018,0.2794,5,REVERT,1.812,2.877,20.77,1,1,-1.064
XOM,TTE.PA,ENERGY,2025-10-16,2025-10-22,108.9544,51.2345,112.9624,51.6828,0.314409,15.3,0.045297,0.173312,0,-2.4829,0.4473,4,REVERT,2.138,3.403,26.03,1,1,-1.265
XOM,TTE.PA,ENERGY,2025-11-07,2025-11-20,115.4342,52.2189,116.2452,54.2558,0.314409,15.3,0.045297,0.173312,0,2.1703,0.3406,9,REVERT,1.894,0.524,-2.76,1,0,1.37
XOM,TTE.PA,ENERGY,2026-01-02,2026-01-07,121.8379,55.5114,117.7054,52.9486,0.314409,15.3,0.045297,0.173312,0,2.0055,0.2755,3,REVERT,1.773,1.94,11.4,1,1,-0.167
XOM,TTE.PA,ENERGY,2026-01-08,2026-02-17,122.0962,52.82,146.19,63.8926,0.314409,15.3,0.045297,0.173312,0,2.0208,0.4273,26,REVERT,1.625,-13.143,-139.43,1,0,14.767
XOM,TTE.PA,ENERGY,2026-03-24,2026-04-01,165.38,76.4,160.78,77.56,0.314409,15.3,0.045297,0.173312,0,2.7486,-0.1256,6,REVERT,2.541,3.259,24.59,1,1,-0.718
XOM,SHEL.L,ENERGY,2025-04-04,2025-04-09,100.874,2480.5269,102.2855,2290.6013,0.352041,17.99,0.038527,0.171722,0,-2.5868,-0.4033,3,REVERT,4.569,4.095,32.95,1,1,0.475
XOM,SHEL.L,ENERGY,2025-04-10,2025-04-17,96.6105,2325.0881,103.3683,2438.0437,0.352041,17.99,0.038527,0.171722,0,-2.1191,-0.32,5,REVERT,3.807,5.285,44.85,1,1,-1.478
XOM,SHEL.L,ENERGY,2025-06-13,2025-06-24,109.394,2630.2444,105.7058,2583.7578,0.352041,17.99,0.038527,0.171722,0,2.1669,0.2694,6,REVERT,3.846,2.749,19.49,1,1,1.097
XOM,SHEL.L,ENERGY,2025-08-06,2025-08-14,103.9203,2725.717,104.7692,2627.5073,0.352041,17.99,0.038527,0.171722,0,-2.0037,-0.4271,6,REVERT,3.305,2.085,12.85,1,1,1.22
XOM,SHEL.L,ENERGY,2025-08-29,2025-09-05,112.5488,2723.4895,107.5659,2627.0073,0.352041,17.99,0.038527,0.171722,0,2.0505,0.3352,4,REVERT,3.448,3.18,23.8,1,1,0.267
XOM,SHEL.L,ENERGY,2025-09-17,2025-09-22,113.5336,2605.5117,110.3134,2614.0098,0.352041,17.99,0.038527,0.171722,0,2.0509,0.2471,3,REVERT,3.581,2.951,21.51,1,1,0.629
XOM,SHEL.L,ENERGY,2025-10-10,2025-10-20,109.0431,2695.4949,110.9831,2710.4919,0.352041,17.99,0.038527,0.171722,0,-2.0105,-0.3825,6,REVERT,3.32,1.583,7.83,1,1,1.737
XOM,SHEL.L,ENERGY,2025-11-07,2025-11-25,115.4342,2848.4661,113.7518,2765.7368,0.352041,17.99,0.038527,0.171722,0,2.2944,-0.1128,12,REVERT,4.363,0.435,-3.65,1,0,3.928
XOM,SHEL.L,ENERGY,2025-12-09,2025-12-16,117.467,2734.24,113.9207,2626.2502,0.352041,17.99,0.038527,0.171722,0,2.2054,-0.1637,5,REVERT,4.018,1.629,8.29,1,1,2.389
XOM,SHEL.L,ENERGY,2026-01-05,2026-01-07,124.53,2737.7395,117.7054,2655.2473,0.352041,17.99,0.038527,0.171722,0,2.7329,0.1805,2,REVERT,4.88,4.419,36.19,1,1,0.461
XOM,SHEL.L,ENERGY,2026-01-08,2026-02-20,122.0962,2561.7563,147.28,2940.5,0.352041,17.99,0.038527,0.171722,0,2.4215,0.2216,29,REVERT,4.199,-15.421,-162.21,1,0,19.62
XOM,SHEL.L,ENERGY,2026-03-10,2026-03-13,148.13,3180.5,156.12,3367.5,0.352041,17.99,0.038527,0.171722,0,-2.1431,0.2455,3,REVERT,3.425,3.324,25.24,1,1,0.101
XOM,SHEL.L,ENERGY,2026-03-23,2026-04-01,161.13,3354.5,160.78,3443.5,0.352041,17.99,0.038527,0.171722,0,2.5248,0.1913,7,REVERT,4.088,1.151,3.51,1,1,2.937
XOM,EQNR.OL,ENERGY,2025-03-17,2025-04-22,109.9811,245.8534,104.7025,229.1806,0.347612,16.54,0.041896,0.182969,0,2.2006,0.0867,23,REVERT,3.02,2.442,16.42,1,1,0.578
XOM,EQNR.OL,ENERGY,2025-07-18,2025-07-23,105.1497,254.1989,107.2572,245.1068,0.347612,16.54,0.041896,0.182969,0,-2.2828,-0.1463,3,REVERT,3.116,3.248,24.48,1,1,-0.132
XOM,EQNR.OL,ENERGY,2025-08-22,2025-09-05,109.5847,246.1442,107.5659,232.6369,0.347612,16.54,0.041896,0.182969,0,2.0712,0.3729,9,REVERT,2.43,-0.065,-8.65,1,0,2.495
XOM,EQNR.OL,ENERGY,2025-10-22,2025-10-31,112.9624,230.6934,112.6178,235.1634,0.347612,16.54,0.041896,0.182969,0,2.2545,0.4702,7,REVERT,2.505,0.979,1.79,1,1,1.527
XOM,EQNR.OL,ENERGY,2025-11-10,2025-11-25,116.419,234.5804,113.7518,226.6755,0.347612,16.54,0.041896,0.182969,0,2.5966,0.1598,11,REVERT,3.393,1.12,3.2,1,1,2.273
XOM,EQNR.OL,ENERGY,2025-12-09,2025-12-17,117.467,231.0175,116.6326,229.0439,0.347612,16.54,0.041896,0.182969,0,2.117,0.4665,6,REVERT,2.286,0.413,-3.87,1,0,1.873
XOM,EQNR.OL,ENERGY,2026-01-05,2026-01-07,124.53,234.5701,117.7054,229.1425,0.347612,16.54,0.041896,0.182969,0,2.8407,0.0306,2,REVERT,3.822,4.676,38.76,1,1,-0.854
XOM,EQNR.OL,ENERGY,2026-01-14,2026-02-20,129.3379,246.7082,147.28,273.7,0.347612,16.54,0.041896,0.182969,0,2.3434,0.065,25,REVERT,3.078,-10.069,-108.69,1,0,13.147
XOM,EQNR.OL,ENERGY,2026-03-09,2026-03-17,150.44,325.4,158.81,355.1,0.347612,16.54,0.041896,0.182969,0,-2.1954,-0.454,6,REVERT,2.309,2.391,15.91,1,1,-0.082
XOM,EQNR.OL,ENERGY,2026-03-19,2026-03-23,158.16,398.6,161.13,374.5,0.347612,16.54,0.041896,0.182969,0,-2.2515,-0.1447,2,REVERT,2.813,3.98,31.8,1,1,-1.167
XOM,ENI.MI,ENERGY,2025-04-04,2025-04-16,100.874,12.2436,100.729,11.42,0.999235,12.79,0.0542,0.187354,0,-2.7744,0.4729,8,REVERT,3.908,6.578,57.78,1,1,-2.67
XOM,ENI.MI,ENERGY,2025-07-18,2025-08-21,105.1497,13.5395,107.5659,14.4896,0.999235,12.79,0.0542,0.187354,0,-3.1546,-0.3851,23,REVERT,4.839,-4.715,-55.15,1,0,9.553
XOM,ENI.MI,ENERGY,2025-09-02,2025-09-22,112.9427,14.4935,110.3134,14.1963,0.999235,12.79,0.0542,0.187354,0,2.1329,0.3127,14,REVERT,3.175,0.279,-5.21,1,0,2.895
XOM,ENI.MI,ENERGY,2025-10-01,2025-10-03,110.2839,14.5816,111.5345,14.5038,0.999235,12.79,0.0542,0.187354,0,-2.0123,-0.479,2,REVERT,2.714,1.667,8.67,1,1,1.046
XOM,ENI.MI,ENERGY,2025-10-09,2025-10-14,111.1899,14.9631,110.5793,14.3034,0.999235,12.79,0.0542,0.187354,0,-2.2462,0.2975,3,REVERT,3.479,3.856,30.56,1,1,-0.377
XOM,ENI.MI,ENERGY,2025-10-24,2025-11-07,113.6321,15.4087,115.4342,15.5021,0.999235,12.79,0.0542,0.187354,0,-2.572,-0.0618,10,REVERT,4.499,0.98,1.8,1,1,3.519
XOM,ENI.MI,ENERGY,2025-12-10,2025-12-16,118.7485,15.8377,113.9207,15.4283,0.999235,12.79,0.0542,0.187354,0,2.0283,0.4093,4,REVERT,2.878,1.482,6.82,1,1,1.395
XOM,ENI.MI,ENERGY,2026-01-08,2026-02-13,122.0962,15.5568,148.45,17.9838,0.999235,12.79,0.0542,0.187354,0,2.7052,0.2093,25,REVERT,4.338,-5.996,-67.96,1,0,10.334
XOM,ENI.MI,ENERGY,2026-02-26,2026-03-24,148.54,19.1449,165.38,22.97,0.999235,12.79,0.0542,0.187354,0,-2.4561,-0.3349,18,REVERT,3.707,-8.627,-94.27,1,0,12.335
CVX,HAL,ENERGY,2025-03-19,2025-04-25,156.9854,24.4108,132.7557,20.2936,0.110851,17.88,0.038773,0.170195,0,2.7537,-0.4976,26,REVERT,1.847,13.565,127.65,1,1,-11.717
CVX,HAL,ENERGY,2025-05-12,2025-05-20,135.5213,20.683,132.9586,19.9335,0.110851,17.88,0.038773,0.170195,0,2.0581,0.1402,6,REVERT,1.615,1.489,6.89,1,1,0.125
CVX,HAL,ENERGY,2025-06-10,2025-06-25,138.8476,21.3472,138.7314,19.8848,0.110851,17.88,0.038773,0.170195,0,2.3041,0.4648,10,REVERT,1.541,-0.676,-14.76,1,0,2.217
CVX,HAL,ENERGY,2025-07-08,2025-07-18,148.427,21.7497,145.3275,20.8271,0.110851,17.88,0.038773,0.170195,0,2.5718,0.498,8,REVERT,1.714,1.618,8.18,1,1,0.096
CVX,HAL,ENERGY,2025-08-22,2025-09-04,154.9174,21.8576,154.4375,22.2204,0.110851,17.88,0.038773,0.170195,0,2.2881,0.4884,8,REVERT,1.474,0.494,-3.06,1,0,0.98
CVX,HAL,ENERGY,2025-10-02,2025-10-17,150.2066,24.1092,149.9226,22.0226,0.110851,17.88,0.038773,0.170195,0,-2.0304,-0.2147,11,REVERT,1.5,0.77,-0.3,1,0,0.73
CVX,HAL,ENERGY,2025-12-08,2025-12-22,147.2694,27.9446,148.3488,28.0541,0.110851,17.88,0.038773,0.170195,0,-2.0913,-0.3095,10,REVERT,1.484,0.69,-1.1,1,0,0.794
CVX,HAL,ENERGY,2026-01-02,2026-03-10,154.3897,29.4573,186.29,35.34,0.110851,17.88,0.038773,0.170195,0,2.648,0.3079,45,REVERT,1.932,-18.448,-192.48,1,0,20.38
CVX,HAL,ENERGY,2026-03-12,2026-04-01,196.97,34.84,197.41,38,0.110851,17.88,0.038773,0.170195,0,2.7893,-0.3254,14,REVERT,1.94,0.782,-0.18,1,0,1.158
CVX,SLB,ENERGY,2025-03-19,2025-04-28,156.9854,39.8615,134.0668,33.0886,0.144356,17.33,0.039994,0.16923,0,2.7545,-0.2863,27,REVERT,2.056,12.146,113.46,1,1,-10.09
CVX,SLB,ENERGY,2025-05-12,2025-05-20,135.5213,34.7867,132.9586,33.5446,0.144356,17.33,0.039994,0.16923,0,2.0452,0.1299,6,REVERT,1.642,1.376,5.76,1,1,0.266
CVX,SLB,ENERGY,2025-06-10,2025-06-25,138.8476,34.7569,138.7314,32.4671,0.144356,17.33,0.039994,0.16923,0,2.4152,0.4774,10,REVERT,1.652,-0.867,-16.67,1,0,2.519
CVX,SLB,ENERGY,2025-07-08,2025-07-31,148.427,35.7549,146.8773,33.0738,0.144356,17.33,0.039994,0.16923,0,2.4898,0.1698,17,REVERT,1.95,-0.038,-8.38,1,0,1.989
CVX,SLB,ENERGY,2025-08-22,2025-09-04,154.9174,34.8449,154.4375,35.5183,0.144356,17.33,0.039994,0.16923,0,2.2211,0.3584,8,REVERT,1.55,0.589,-2.11,1,0,0.961
CVX,SLB,ENERGY,2025-10-10,2025-10-17,145.8288,31.2869,149.9226,32.1844,0.144356,17.33,0.039994,0.16923,0,-2.1227,-0.2927,5,REVERT,1.538,2.393,15.93,1,1,-0.855
CVX,SLB,ENERGY,2025-10-31,2025-11-07,154.4669,35.5676,151.8226,36.1594,0.144356,17.33,0.039994,0.16923,0,2.1716,0.0574,5,REVERT,1.761,1.952,11.52,1,1,-0.191
CVX,SLB,ENERGY,2025-11-25,2025-12-01,147.0911,35.4098,151.0622,36.1002,0.144356,17.33,0.039994,0.16923,0,-2.0901,0.1023,3,REVERT,1.674,2.418,16.18,1,1,-0.744
CVX,SLB,ENERGY,2025-12-08,2025-12-22,147.2694,38.0158,148.3488,38.1053,0.144356,17.33,0.039994,0.16923,0,-2.0509,-0.2459,10,REVERT,1.523,0.699,-1.01,1,0,0.824
CVX,SLB,ENERGY,2026-01-02,2026-03-19,154.3897,39.9643,201.44,47.82,0.144356,17.33,0.039994,0.16923,0,2.5382,1.7045,52,TIMEOUT,0.697,-27.637,-284.37,1,0,28.335
CVX,BKR,ENERGY,2025-03-19,2025-04-25,156.9854,43.7145,132.7557,35.7263,0.077184,15.04,0.046092,0.180098,0,2.5467,-0.4905,26,REVERT,1.613,14.024,132.24,1,1,-12.411
CVX,BKR,ENERGY,2025-05-12,2025-05-20,135.5213,37.1053,132.9586,36.8291,0.077184,15.04,0.046092,0.180098,0,2.1082,0.0253,6,REVERT,1.681,1.834,10.34,1,1,-0.153
CVX,BKR,ENERGY,2025-06-10,2025-06-24,138.8476,38.5453,139.0414,37.4505,0.077184,15.04,0.046092,0.180098,0,2.294,0.4102,9,REVERT,1.513,-0.359,-11.59,1,0,1.872
CVX,BKR,ENERGY,2025-07-08,2025-07-18,148.427,39.5612,145.3275,39.1766,0.077184,15.04,0.046092,0.180098,0,2.4558,0.3549,8,REVERT,1.665,2.013,12.13,1,1,-0.349
CVX,BKR,ENERGY,2025-08-22,2025-09-10,154.9174,44.3809,154.5355,46.5226,0.077184,15.04,0.046092,0.180098,0,2.4213,0.3689,12,REVERT,1.615,0.619,-1.81,1,0,0.995
CVX,BKR,ENERGY,2025-10-10,2025-10-17,145.8288,44.6586,149.9226,44.7974,0.077184,15.04,0.046092,0.180098,0,-2.2671,-0.3469,5,REVERT,1.53,2.783,19.83,1,1,-1.253
CVX,BKR,ENERGY,2025-10-31,2025-11-03,154.4669,48,150.8628,48.2281,0.077184,15.04,0.046092,0.180098,0,2.0787,-0.0992,1,REVERT,1.56,2.37,15.7,1,1,-0.81
